,JA_diff_l_prox_-0.003041550610151832,JV_l_prox_-0.7312707887954343,JA_diff_r_prox_-0.0009301223997788374,JV_r_prox_-0.21755824405140015,JA_diff_l_distal_0.0019291807764027118,JV_l_distal_0.4562064179035029,JA_diff_r_distal_-0.001611261686573612,JV_r_distal_-0.3802557706186004,EUC_dist_l_prox_0.0,EUC_dist_l_distal_0.00024011161671528726,EUC_dist_r_prox_0.0,EUC_dist_r_distal_0.000183964770457143,EUC_dist_cube_controller_0.00030668213751034113,EUC_dist_cube_human_0.000271667719348636
135,0.0006372982050045772,0.1529515692010889,-4.079395453859824e-05,-0.0097905490892651,6.0508781132062595e-05,0.0145221074717018,-0.00015755954003682238,-0.0378142896088428,0.0,5.4291901790652825e-05,0.0,1.5601629627508225e-06,0.00037591055381390497,0.00037363083384538793
136,0.0005259377058367543,0.1262250494008339,-7.919184775084798e-05,-0.0190060434602161,0.00011348719146020425,0.0272369259504519,-0.00011630419804309344,-0.0279130075303433,0.0,4.588668571860162e-05,0.0,2.929935491125678e-06,0.0004209844839857013,0.0002973213749463702
137,0.00035731493537349834,0.085755584489635,-0.00016991960883228074,-0.0407807061197367,0.00021814634645489495,0.0523551231491873,1.1630419804342651e-05,0.0027913007530342,0.0,3.7866120738825614e-05,0.0,5.702712546944326e-06,0.00016266085420563802,0.00018110770276274848
138,0.00026650777942316406,0.0639618670615505,-0.0001407696259982938,-0.0337847102396031,0.00011959883315348918,0.0287037199568463,-0.00015382969650257206,-0.0369191271606258,0.0,2.5727954132110837e-05,0.0,1.2234663257697884e-05,0.00012371485976072746,0.00022825424421026654
139,0.00032203838199496015,0.0772892116787808,-5.149470169929504e-05,-0.0123587284078376,0.00012925480116177113,0.0310211522788136,-0.00015110696065090412,-0.0362656705562283,0.0,1.9186871075470925e-05,0.0,1.013656076648189e-05,3.2908513000793427e-05,0.0002531797780234433
140,0.00019478165515662837,0.0467475972375795,-0.00020187709199137593,-0.0484505020779425,9.468583435801037e-05,0.0227246002459231,-8.4500513593877e-05,-0.0202801232625286,0.0,2.3187858719132945e-05,0.0,3.7055236204423994e-06,2.298584847902547e-05,0.0003383784863137726
141,0.0002044696399907675,0.0490727135977852,-0.00018325805518581983,-0.0439819332446088,6.050208610952623e-05,0.0145205006662929,-6.632903486902819e-05,-0.0159189683685702,0.0,1.4025662069506893e-05,0.0,1.4533369196848726e-05,6.842132898425595e-05,0.0005375872022286245
142,7.13661359657003e-05,0.0171278726317787,-0.0003981186562364014,-0.095548477496747,-6.783158937095912e-06,-0.0016279581448919,6.718898678981233e-06,0.0016125356829522,0.0,1.472219078141523e-05,0.0,1.3200639632155409e-05,3.255557571107908e-05,0.0003811823710509183
143,-4.230232805613188e-05,-0.0101525587334636,-0.0005591365312715979,-0.1341927675051941,-2.3380617486523647e-07,-5.611348197591187e-05,-6.66673509508442e-07,-0.0001600016422819,0.0,5.138270640064829e-06,0.0,2.8664173034289922e-05,2.0900446983862123e-06,0.0007057619995437556
144,-5.667011817911405e-05,-0.013600828362982,-0.0006403123581417702,-0.1536749659540301,-1.0170077924254173e-07,-2.440818701895299e-05,6.668122765063345e-08,1.6003494627025186e-05,0.0,3.047724630667138e-06,0.0,4.0252227635149114e-05,2.160887909309471e-06,0.0007349829930005189
145,-0.00036330416093588447,-0.0871929986246213,-0.0010254020699870248,-0.2460964967968965,0.00014916808070286613,0.0358003393686751,-6.6681227206544236e-09,-1.6003494636152027e-06,0.0,4.077619105868337e-06,0.0,4.6105609261465836e-05,2.151100758129387e-05,0.0007692203845452868
146,-0.0005444446835941585,-0.1306667240626103,-0.0012367373084738453,-0.2968169540337202,7.020195217433134e-05,0.0168484685218504,6.668122720654424e-10,1.6003494529570617e-07,0.0,2.6158950278548446e-05,0.0,7.382667565172968e-05,6.0602039154431725e-05,0.0008868483523128404
147,-0.0006155663982950754,-0.1477359355908225,-0.001428315830117155,-0.3427957992281305,3.822559103727752e-05,0.0091741418489551,-6.668121610431399e-11,-1.6003494529570617e-08,0.0,3.920303010804473e-05,0.0,8.904610422998036e-05,8.146538866504734e-05,0.0011520850663036997
148,-0.00046557945625624875,-0.11173906950149,-0.0014934880088660618,-0.3584371221278548,8.166901812711735e-06,0.0019600564350459,6.668110508201153e-12,1.6003491865035355e-09,0.0,4.431933575826142e-05,0.0,0.00010284226695542248,8.488651548435561e-05,0.0011438968484964022
149,-0.000789502274981535,-0.1894805459955773,-0.0018949928498166457,-0.4547982839559923,2.676078840957441e-05,0.0064225892182985,-6.66799948589869e-13,-1.6003465219682766e-10,0.0,3.3520055289998136e-05,0.0,0.00010752692785591115,0.00011854340703834164,0.0008746427842267952
150,-0.0007372662367679528,-0.1769438968243056,-0.001946786949294621,-0.4672288678307037,6.341831903067252e-06,0.0015220396567336,6.672440377997191e-14,1.6003198766156856e-11,0.0,5.6842685988179607e-05,0.0,0.00013643997708750086,0.00011151241343569377,0.0009118113840043893
151,-0.0008661935306496504,-0.2078864473559173,-0.0021627449662048326,-0.5190587918891545,1.9826233596087484e-05,0.0047582960630524,-6.661338147750939e-15,-1.6013856907193258e-12,0.0,5.308680051460299e-05,0.0,0.00014017013073430097,0.0001155324407476033,0.0010324727599312251
152,-0.001004775732104446,-0.2411461757050711,-0.002400204479381274,-0.5760490750515058,2.080225228962007e-05,0.0049925405495203,6.661338147750939e-16,1.5987211554602254e-13,0.0,6.236583022943914e-05,0.0,0.00015571823904710042,0.00012467050946523937,0.0012133424908079336
153,-0.0013158814190140644,-0.3158115405633707,-0.0027908280026975874,-0.6697987206474103,3.785015866231145e-05,0.0090840380789439,-1.1102230246251565e-16,-1.5987218330865832e-14,0.0,7.234246155283353e-05,0.0,0.00017281802007632253,0.00015201731773544806,0.0010825894882179484
154,-0.001426803474960714,-0.3424328339905756,-0.0030100106813637506,-0.7224025635273081,2.9562170196673065e-05,0.0070949208472095,0.0,2.664535259100376e-15,0.0,9.474663133047972e-05,0.0,0.00020093586732144984,0.00016534193933494262,0.0012907749610214794
155,-0.0014260243288630736,-0.3422458389271369,-0.0031799505068835776,-0.7631881216520613,2.094330897040031e-05,0.005026394152884,0.0,0.0,0.0,0.00010272564942021177,0.0,0.0002167206782591726,0.00016535653467071438,0.001363561513097227
156,-0.001483069386424285,-0.3559366527418222,-0.0033512718878686565,-0.8043052530884695,2.679913094394415e-05,0.0064317914265519,0.0,0.0,0.0,0.00010267650337809937,0.0,0.00022895721275420408,0.00017068213408372195,0.0012020815280171313
157,-0.001651729087654319,-0.3964149810370355,-0.0036156304780777804,-0.8677513147386594,3.3809471851609096e-05,0.0081142732443797,0.0,1.3552527156068804e-20,0.0,0.00010677651644685042,0.0,0.00024129024944647334,0.00018911975701824997,0.001410319112825179
158,-0.0018995444795164573,-0.4558906750839614,-0.003992581849814658,-0.958219643955526,3.716197231951046e-05,0.0089188733566746,0.0,0.0,0.0,0.00011892405486892139,0.0,0.0002603256523621028,0.00021704501399712905,0.0011637869220780942
159,-0.001967251618054555,-0.4721403883330876,-0.0041498241663650015,-0.9959577999276082,2.7345524580280056e-05,0.0065629258992577,0.0,0.0,0.0,0.00013676820721142538,0.0,0.00028746755872730045,0.00022520888378428674,0.0
160,-0.02122734199660492,-5.094562079185191,0.022112345119675414,5.306962828722099,0.0006578125080491937,0.1578750019317954,0.0,0.0,0.0,0.00014164615764799803,0.0,0.0002987870361873282,0.001908015684084052,0.0
161,-0.017284320627607652,-4.148236950625833,0.01742634840685342,4.182323617644815,0.03072242793606761,7.373382704656234,-0.029203153434360973,-7.0087568242466425,0.0,0.0015283403936736163,0.0,0.0015920588770311338,0.0006010254113147112,0.0
162,-0.017375113403759912,-4.170027216902361,0.016840435441402568,4.041704505936614,0.030665068360884673,7.359616406612322,-0.02820398625499354,-6.768956701198442,0.0,0.0012444559433689535,0.0,0.001254679054959139,0.0005224165145765107,0.0010295630140986964
163,6.050804063467696e-05,0.0145219297523038,-0.006650597578991668,-1.596143418958003,-0.0029313957089250886,-0.7035349701420301,0.0028203986254993207,0.676895670119845,0.0,0.0012509883530431422,0.0,0.0012124974999879307,0.0004697361201573773,0.0011605602095539934
164,-0.0018168380549543062,-0.4360411331890259,-0.004665898508264155,-1.1198156419833942,0.0003268761298504952,0.0784502711641259,-0.0002820398625499321,-0.0676895670119837,0.0,4.35551440381734e-06,0.0,0.0004788407142586862,0.0004214791360248288,0.001148564321228897
165,-0.002383992137964308,-0.5721581131114324,-0.004922522454536504,-1.1814053890887557,3.081420054718009e-05,0.0073954081313121,2.8203986255026514e-05,0.0067689567011983,0.0,0.0001308134879381441,0.0,0.00033594951442185954,0.0004192178996197049,0.0010679419459877005
166,-0.002508761263773196,-0.6021027033055713,-0.0052006819483405575,-1.2481636676017336,3.1397177741920856e-05,0.0075353226580661,-2.820398625535958e-06,-0.0006768956701206,0.0,0.00017164676620844802,0.0,0.00035441765210836773,0.00041081941334456613,0.0009708243919473785
