,x,y,rmag,f_x,f_y,f_rot_mag
345,0.2244,-0.1743,3.9498,0.22,-0.1565,2.7604
346,0.2121,-0.1684,2.9459,0.2196,-0.1576,2.7604
347,0.2121,-0.1684,2.9459,0.2191,-0.1588,2.7604
348,0.2121,-0.1684,2.9459,0.2198,-0.1604,2.8252
349,0.2087,-0.1652,3.9498,0.2191,-0.1616,2.9568
350,0.2242,-0.182,3.9498,0.2193,-0.1639,3.0885
351,0.2207,-0.1785,3.9498,0.219,-0.1657,3.1554
352,0.2156,-0.1944,5.9201,0.2184,-0.1686,3.3537
353,0.2156,-0.1944,5.9201,0.2178,-0.1704,3.4851
354,0.2156,-0.1944,5.9201,0.2172,-0.1723,3.6164
355,0.2156,-0.1944,5.9201,0.2178,-0.1752,3.8794
356,0.2049,-0.1883,4.8858,0.2178,-0.1776,4.0735
357,0.2049,-0.1883,4.8858,0.216,-0.1794,4.2676
358,0.2027,-0.1868,4.8858,0.2142,-0.1814,4.4616
359,0.2151,-0.2022,5.9201,0.2136,-0.1832,4.593
360,0.2058,-0.2134,7.881,0.2124,-0.1858,4.8551
361,0.2182,-0.2145,6.988,0.2128,-0.1889,5.1245
362,0.2055,-0.226,8.9762,0.2123,-0.1927,5.5266
363,0.1881,-0.2364,10.9476,0.2107,-0.1973,6.06
364,0.1881,-0.2364,10.9476,0.2094,-0.202,6.5265
365,0.1881,-0.2364,10.9476,0.207,-0.2057,6.993
366,0.1733,-0.2415,9.8282,0.2038,-0.2099,7.3849
367,0.1733,-0.2415,9.8282,0.201,-0.213,7.6455
368,0.19,-0.227,7.881,0.1993,-0.2152,7.7762
369,0.19,-0.227,7.881,0.1976,-0.2173,7.9069
370,0.1984,-0.228,7.881,0.1964,-0.2196,8.0377
371,0.1984,-0.228,7.881,0.196,-0.2222,8.2373
372,0.192,-0.2199,7.881,0.1951,-0.2243,8.437
373,0.1984,-0.228,7.881,0.1948,-0.2271,8.6367
374,0.192,-0.2199,7.881,0.1933,-0.2283,8.7674
375,0.192,-0.2199,7.881,0.1924,-0.2287,8.7674
376,0.192,-0.2199,7.881,0.1906,-0.2291,8.827
377,0.192,-0.2199,7.881,0.1897,-0.2286,8.7539
378,0.1864,-0.2203,6.8189,0.1896,-0.2276,8.4787
379,0.192,-0.2199,7.881,0.1899,-0.2265,8.2743
380,0.1978,-0.2357,7.881,0.1905,-0.2264,8.0698
381,0.1978,-0.2357,7.881,0.1922,-0.226,7.94
382,0.1978,-0.2357,7.881,0.1938,-0.2257,7.8102
383,0.1978,-0.2357,7.881,0.1943,-0.2262,7.8102
384,0.1947,-0.2322,7.881,0.1946,-0.2266,7.8102
385,0.1714,-0.2197,8.9762,0.1928,-0.226,7.8832
386,0.174,-0.2463,9.8282,0.1912,-0.2272,8.013
387,0.1868,-0.2528,9.8282,0.1909,-0.2294,8.1428
388,0.1868,-0.2528,9.8282,0.1901,-0.2311,8.2726
389,0.1868,-0.2528,9.8282,0.1897,-0.2333,8.4025
390,0.1868,-0.2528,9.8282,0.1894,-0.2355,8.5323
391,0.1718,-0.254,7.881,0.188,-0.2378,8.5323
392,0.1885,-0.2463,7.881,0.1878,-0.2395,8.5323
393,0.1904,-0.2502,7.881,0.1881,-0.2415,8.6031
394,0.1904,-0.2502,7.881,0.188,-0.2435,8.6031
395,0.1852,-0.2419,7.881,0.1871,-0.2439,8.6031
396,0.1904,-0.2502,7.881,0.1866,-0.2449,8.6031
397,0.1904,-0.2502,7.881,0.1861,-0.2459,8.6031
398,0.1852,-0.2419,7.881,0.1853,-0.2463,8.6031
399,0.1904,-0.2502,7.881,0.185,-0.2475,8.6031
400,0.1904,-0.2502,7.881,0.1863,-0.2495,8.5301
401,0.1718,-0.2489,7.881,0.1861,-0.2497,8.4003
402,0.1928,-0.2576,8.9762,0.1865,-0.25,8.3435
403,0.1883,-0.2438,6.988,0.1866,-0.2494,8.1541
404,0.1926,-0.2466,7.881,0.187,-0.249,8.0243
405,0.191,-0.2426,7.881,0.1873,-0.2483,7.8945
406,0.1862,-0.2426,6.8189,0.1883,-0.2476,7.8237
407,0.1835,-0.2412,7.881,0.1879,-0.2472,7.8237
408,0.1835,-0.2412,7.881,0.1875,-0.2466,7.8237
409,0.1959,-0.2587,7.881,0.1878,-0.2472,7.8237
410,0.1774,-0.2497,7.881,0.1873,-0.2477,7.8237
411,0.1774,-0.2497,7.881,0.1865,-0.2477,7.8237
412,0.1835,-0.2412,7.881,0.186,-0.2471,7.8237
413,0.1959,-0.2587,7.881,0.1867,-0.2482,7.8237
414,0.1959,-0.2587,7.881,0.1871,-0.2488,7.8237
415,0.1906,-0.2502,7.881,0.1871,-0.2488,7.8237
416,0.1851,-0.268,9.8282,0.188,-0.25,7.9535
417,0.1787,-0.2647,9.8282,0.187,-0.2505,8.0103
418,0.1974,-0.2695,8.9762,0.1876,-0.2522,8.1428
419,0.1782,-0.2746,9.8282,0.1867,-0.2541,8.2726
420,0.1782,-0.2746,9.8282,0.1858,-0.2562,8.4025
421,0.1782,-0.2746,9.8282,0.1853,-0.2584,8.6031
422,0.1782,-0.2746,9.8282,0.1849,-0.2606,8.7329
