,x,y,rmag,f_x,f_y,f_rot_mag
243,0.098,-0.0494,41.8202,0.0986,-0.0593,42.4987
244,0.0921,-0.0614,41.9922,0.0985,-0.0589,42.4066
245,0.0958,-0.0528,43.373,0.0985,-0.0578,42.4066
246,0.0958,-0.0528,43.373,0.0986,-0.0568,42.4066
247,0.1054,-0.0564,41.9922,0.099,-0.0567,42.3145
248,0.0958,-0.0528,43.373,0.099,-0.0557,42.3145
249,0.0991,-0.0305,43.373,0.099,-0.0534,42.3145
250,0.0958,-0.0528,43.373,0.0983,-0.0528,42.4181
251,0.0958,-0.0528,43.373,0.0977,-0.0526,42.5101
252,0.0958,-0.0528,43.373,0.0971,-0.0523,42.6022
253,0.0958,-0.0528,43.373,0.097,-0.0526,42.7057
254,0.0991,-0.0305,43.373,0.0966,-0.0509,42.7977
255,0.0991,-0.0305,43.373,0.0968,-0.0497,42.9013
256,0.0921,-0.0614,41.9922,0.0965,-0.0501,42.9013
257,0.0958,-0.0528,43.373,0.0968,-0.0495,42.9933
258,0.0958,-0.0528,43.373,0.0966,-0.0497,43.0968
